season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s01,e02,c11,u007,Ross Geller,Monica. Whaddya think?,Neutral,['Monica Geller'],1
s01,e02,c11,u008,Monica Geller,Mm-hmm.,Sad,[],0
s01,e02,c11,u009,Ross Geller,Wh- are you welling up?,Neutral,['Monica Geller'],1
s01,e02,c11,u010,Monica Geller,No.,Neutral,[],0
s01,e02,c11,u011,Ross Geller,"You are, you're welling up.",Powerful,"['Monica Geller', 'Monica Geller']",2
s01,e02,c11,u012,Monica Geller,Am not!,Mad,[],0
s01,e02,c11,u013,Ross Geller,You're gonna be an aunt.,Joyful,"['Monica Geller', 'Monica Geller']",2
s01,e02,c11,u014,Monica Geller,Oh shut up!,Joyful,[],0
s01,e02,c11,u015,Rachel Green,"Hi, Mindy. Hi, it-it's Rachel. Yeah, I'm fine. I-I saw Barry today. Oh, yeah, yeah he-he told me. No, no, it's okay. I hope you two are very happy, I really do. Oh, oh, and Mind, y'know, if-if everything works out, and you guys end up getting married and having kids- and everything- I just hope they have his old hairline and your old nose. Okay, I know it was a cheap shot, but I feel so much better now.",Mad,[],0
s01,e03,c01,u001,Phoebe Buffay,Hi guys!,Joyful,[],0
s01,e03,c01,u002,#ALL#,"Hey, Pheebs! Hi!",Joyful,[],0
s01,e03,c01,u003,Ross Geller,"Hey. Oh, oh, how'd it go?",Joyful,[],0
s01,e03,c01,u004,Phoebe Buffay,"Um, not so good. He walked me to the subway and said 'We should do this again!'",Sad,"[""Phoebe's boyfriend"", 'Phoebe Buffay', 'Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', ""Phoebe's boyfriend"", 'Monica Geller', 'Chandler Bing']",9
s01,e03,c01,u005,#ALL#,Ohh. Ouch.,Sad,[],0
s01,e03,c01,u006,Rachel Green,"What? He said 'we should do it again', that's good, right?",Neutral,"[""Phoebe's boyfriend"", 'Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', ""Phoebe's boyfriend"", 'Monica Geller', 'Chandler Bing']",8
s01,e03,c01,u007,Monica Geller,"Uh, no. Loosely translated 'We should do this again' means 'You will never see me naked'.",Neutral,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', ""Phoebe's boyfriend"", 'Monica Geller', 'Chandler Bing', 'Phoebe Buffay', 'Monica Geller']",9
s01,e03,c01,u008,Rachel Green,Since when?,Neutral,[],0
s01,e03,c01,u009,Joey Tribbiani,"Since always. It's like dating language. Y'know, like 'It's not you' means 'It is you'.",Neutral,[],0
s01,e03,c01,u010,Chandler Bing,Or 'You're such a nice guy' means 'I'm gonna be dating leather-wearing alcoholics and complaining about them to you'.,Neutral,"['Joey Tribbiani', '#GENERAL#', '#GENERAL#', 'Chandler Bing', '#GENERAL#', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller']",11
s01,e03,c01,u011,Phoebe Buffay,"Or, or, y'know, um, 'I think we should see other people' means 'Ha, ha, I already am'.",Mad,"['Phoebe Buffay', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing', 'Phoebe Buffay']",9
s01,e03,c01,u012,Rachel Green,And everybody knows this?,Neutral,[],0
s01,e03,c01,u013,Joey Tribbiani,Yeah. Cushions the blow.,Neutral,[],0
s01,e03,c01,u014,Chandler Bing,"Yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm.",Neutral,"['Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', '#GENERAL#', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', '#GENERAL#', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller']",26
s01,e03,c01,u015,Ross Geller,"That's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm.",Neutral,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing', 'Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",12
s01,e03,c01,u016,Monica Geller,"Uh, Ross.",Neutral,['Ross Geller'],1
s01,e03,c01,u017,Ross Geller,"What? Wh- hello? The Millners' farm in Connecticut? The Millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- .....Oh my God, Chi Chi!",Scared,[],0
s01,e03,c02,u001,Chandler Bing,"""So how does it feel knowing you're about to die?""",Neutral,['Joey Tribbiani'],1
s01,e03,c02,u002,Joey Tribbiani,"""Warden, in five minutes my pain will be over. But you'll have to live with the knowledge that you sent an honest man to die.""",Peaceful,"['Chandler Bing', 'Chandler Bing', 'Joey Tribbiani']",3
s01,e03,c02,u003,Chandler Bing,"Hey, that was really good!",Joyful,[],0
s01,e03,c02,u004,Joey Tribbiani,Thanks! Let's keep going.,Powerful,[],0
s01,e03,c02,u005,Chandler Bing,"Okay. ""So. Whaddya want from me, Damone, huh?""",Neutral,[],0
s01,e03,c02,u006,Joey Tribbiani,"""I just wanna go back to my cell. 'Cause in my cell, I can smoke.""",Neutral,"['Joey Tribbiani', 'Joey Tribbiani']",2
s01,e03,c02,u007,Chandler Bing,"""Smoke away.""",Neutral,[],0
s01,e03,c02,u009,Chandler Bing,I think this is probably why Damone smokes in his cell alone.,Neutral,"['Chandler Bing', 'Damone']",2
s01,e03,c02,u010,Joey Tribbiani,What?,Scared,[],0
s01,e03,c02,u011,Chandler Bing,Relax your hand!,Powerful,['Joey Tribbiani'],1
s01,e03,c02,u013,Chandler Bing,Not so much!,Powerful,[],0
s01,e03,c02,u014,Joey Tribbiani,Whoah!,Scared,[],0
s01,e03,c02,u015,Chandler Bing,Hey!,Powerful,[],0
s01,e03,c02,u016,Joey Tribbiani,Hey!,Powerful,[],0
s01,e03,c02,u017,Chandler Bing,"Alright, now try taking a puff.",Neutral,[],0
s01,e03,c02,u019,Chandler Bing,Alright.. okay. No. Give it to me.,Neutral,[],0
s01,e03,c02,u020,Joey Tribbiani,"No no no, I am not giving you a cigarette.",Neutral,"['Joey Tribbiani', 'Chandler Bing']",2
s01,e03,c02,u021,Chandler Bing,"It's fine, it's fine. Look, do you wanna get this part, or not? Here.",Powerful,['Joey Tribbiani'],1
s01,e03,c02,u023,Chandler Bing,"Don't think of it as a cigarette. Think of it as the thing that's been missing from your hand. When you're holding it, you feel right. You feel complete.",Powerful,['Joey Tribbiani'],1
s01,e03,c02,u024,Joey Tribbiani,Y'miss it?,Neutral,[],0
s01,e03,c02,u025,Chandler Bing,"Nah, not so much. Alright, now we smoke. Oh.. my.. God.",Scared,"['Joey Tribbiani', 'Chandler Bing']",2
s01,e03,c06,u001,Monica Geller,Hi.. how was the game?,Neutral,[],0
s01,e03,c06,u002,Ross Geller,Well..,Neutral,[],0
s01,e03,c06,u003,#ALL#,WE WON!! Thank you! Yes!,Joyful,['Monica Geller'],1
s01,e03,c06,u004,Monica Geller,Fantastic! I have one question: How is that possible?,Joyful,['Monica Geller'],1
s01,e03,c06,u005,Joey Tribbiani,Alan.,Neutral,['Alan'],1
s01,e03,c06,u006,Ross Geller,"He was unbelievable. He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...",Joyful,"['Alan', 'Alan', 'Alan']",3
s01,e03,c06,u007,Rachel Green,"I mean, it-it was like, it was like he made us into a team.",Sad,"['Rachel Green', 'Alan', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Rachel Green', 'Chandler Bing', 'Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Rachel Green', 'Chandler Bing']",12
s01,e03,c06,u008,Chandler Bing,"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",Joyful,"['Ross Geller', 'Joey Tribbiani', '#GENERAL#', 'Rachel Green', 'Chandler Bing']",5
s01,e03,c06,u009,Monica Geller,Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,Scared,"['Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Chandler Bing', 'Alan']",6
s01,e03,c06,u010,Ross Geller,What?,Neutral,[],0
s01,e03,c06,u011,Monica Geller,"..I dunno, a little too Alan?",Neutral,"['Monica Geller', 'Alan']",2
s01,e03,c06,u012,Rachel Green,"Well, no. That's impossible. You can never be too Alan.",Mad,[],0
s01,e03,c06,u013,Ross Geller,"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.",Joyful,"['Alan', 'Alan', 'Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Monica Geller', 'Chandler Bing']",8
s01,e03,c06,u014,Chandler Bing,I personally could have a gallon of Alan.,Joyful,"['Chandler Bing', 'Alan']",2
s01,e03,c07,u001,Phoebe Buffay,"Hey, Lizzie.",Neutral,['Lizzy'],1
s01,e03,c07,u002,Lizzy,"Hey, Weird Girl.",Neutral,['Phoebe Buffay'],1
s01,e03,c07,u003,Phoebe Buffay,I brought you alphabet soup.,Neutral,"['Phoebe Buffay', 'Lizzy']",2
s01,e03,c07,u004,Lizzy,Did you pick out the vowels?,Neutral,['Phoebe Buffay'],1
s01,e03,c07,u005,Phoebe Buffay,"Yes. But I left in the Ys. 'Cause, y'know, ""sometimes y"". Uh, I also have something else for you.",Neutral,['Phoebe Buffay'],1
s01,e03,c07,u006,Lizzy,Saltines?,Neutral,[],0
s01,e03,c07,u007,Phoebe Buffay,"No, but would you like a thousand dollars and a football phone?",Neutral,['Lizzy'],1
s01,e03,c07,u008,Lizzy,"What? Oh my God, there's really money in here.",Joyful,[],0
s01,e03,c07,u009,Phoebe Buffay,I know.,Neutral,['Phoebe Buffay'],1
s01,e03,c07,u010,Lizzy,"Weird Girl, what are you doing?",Neutral,"['Phoebe Buffay', 'Phoebe Buffay']",2
s01,e03,c07,u011,Phoebe Buffay,"No, I want you to have it. I don't want it.",Neutral,['Phoebe Buffay'],1
s01,e03,c07,u012,Lizzy,"No, no, I ha-I have to give you something.",Neutral,"['Lizzy', 'Lizzy', 'Phoebe Buffay']",3
s01,e03,c07,u013,Phoebe Buffay,"Oh, that's fine, no.",Neutral,[],0
s01,e03,c07,u014,Lizzy,Would you like my tin-foil hat?,Joyful,"['Phoebe Buffay', 'Lizzy']",2
s01,e03,c07,u015,Phoebe Buffay,"No. 'Cause you need that. No, it's okay, thanks.",Neutral,['Lizzy'],1
s01,e03,c07,u016,Lizzy,"Please, let me do something.",Neutral,['Lizzy'],1
s01,e03,c07,u017,Phoebe Buffay,"Okay, alright, you buy me a soda, and then we're even. Okay?",Neutral,[],0
s01,e03,c07,u018,Lizzy,Okay.,Neutral,[],0
s01,e03,c07,u019,Phoebe Buffay,Okay.,Neutral,[],0
s01,e03,c09,u001,Ross Geller,A thumb?!,Neutral,[],0
s01,e03,c09,u003,#ALL#,Eww!,Scared,[],0
s01,e03,c09,u004,Phoebe Buffay,"I know! I know, I opened it up and there it was, just floating in there, like this tiny little hitch-hiker!",Mad,"['Phoebe Buffay', 'Phoebe Buffay']",2
s01,e03,c09,u005,Chandler Bing,"Well, maybe it's a contest, y'know? Like, collect all five?",Neutral,[],0
s01,e03,c09,u006,Phoebe Buffay,"Does, um, anyone wanna see?",Neutral,[],0
s01,e03,c09,u007,#ALL#,Nooo!,Scared,[],0
s01,e03,c09,u009,#ALL#,"Oh, hey, don't do that! Cut it out!",Scared,[],0
s01,e03,c09,u010,Rachel Green,It's worse than the thumb!,Scared,[],0
s01,e03,c09,u011,Chandler Bing,"Hey, this is so unfair!",Neutral,[],0
s01,e03,c09,u012,Monica Geller,"Oh, why is it unfair?",Neutral,[],0
s01,e03,c09,u013,Chandler Bing,"So I have a flaw! Big deal! Like Joey's constant knuckle-cracking isn't annoying? And Ross, with his over-pronouncing every single word? And Monica, with that snort when she laughs? I mean, what the hell is that thing? ...I accept all those flaws, why can't you accept me for this?",Scared,[],0
s01,e03,c09,u015,Joey Tribbiani,...Does the knuckle-cracking bother everybody?,Sad,[],0
s01,e03,c09,u016,Rachel Green,"Well, I-I could live without it.",Neutral,"['Rachel Green', 'Rachel Green']",2
s01,e03,c09,u017,Joey Tribbiani,"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",Neutral,"['Phoebe Buffay', 'Phoebe Buffay']",2
s01,e03,c09,u019,Ross Geller,"Oh, now, don't listen to him, Pheebs, I think it's endearing.",Joyful,"['Joey Tribbiani', 'Phoebe Buffay', 'Ross Geller']",3
s01,e03,c09,u020,Joey Tribbiani,"Oh, ""you do, do you""?",Joyful,"['Ross Geller', 'Ross Geller']",2
s01,e03,c09,u022,Ross Geller,"You know, there's nothing wrong with speaking correctly.",Neutral,['Joey Tribbiani'],1
s01,e03,c09,u023,Rachel Green,"""Indeed there isn't""... I should really get back to work.",Neutral,['Rachel Green'],1
s01,e03,c09,u024,Phoebe Buffay,"Yeah, 'cause otherwise someone might get what they actually ordered.",Neutral,['#GENERAL#'],1
s01,e03,c09,u025,Rachel Green,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",Mad,[],0
s01,e03,c10,u001,Monica Geller,Did you ever go out with a guy your friends all really like?,Neutral,"['Paula', '#GENERAL#', 'Paula']",3
s01,e03,c10,u002,Paula,No.,Neutral,[],0
s01,e03,c10,u003,Monica Geller,"Okay.. Well, I'm going out with a guy my friends all really like.",Peaceful,"['Monica Geller', '#GENERAL#', 'Monica Geller']",3
s01,e03,c10,u004,Paula,"Waitwait.. we talking about the coyotes here? All right, a cow got through!",Joyful,"['Paula', 'Monica Geller']",2
s01,e03,c10,u005,Monica Geller,"Can you believe it? ...Y'know what? I just don't feel the thing. I mean, they feel the thing, I don't feel the thing.",Scared,[],0
s01,e03,c10,u006,Paula,"Honey.. you should always feel the thing. Listen, if that's how you feel about the guy, Monica, dump him!",Powerful,['Monica Geller'],1
s01,e03,c10,u007,Monica Geller,I know.. it's gonna be really hard.,Sad,[],0
s01,e03,c10,u008,Paula,"Well, he's a big boy, he'll get over it.",Powerful,"['#GENERAL#', '#GENERAL#', '#GENERAL#']",3
s01,e03,c10,u009,Monica Geller,"No, he'll be fine. It's the other five I'm worried about.",Sad,['Monica Geller'],1
s01,e03,c11,u001,Joey Tribbiani,Do you have any respect for your body?,Neutral,"['Chandler Bing', 'Chandler Bing']",2
s01,e03,c11,u002,Ross Geller,Don't you realise what you're-you're doing to yourself?,Mad,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing']",4
s01,e03,c11,u003,Chandler Bing,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease. The bottom line is, smoking is cool, and you know it.",Mad,"['Ross Geller', 'Joey Tribbiani', 'Rachel Green']",3
s01,e03,c11,u004,Rachel Green,"Chandler? It's Alan, he wants to speak to you.",Neutral,"['Alan', 'Alan', 'Chandler Bing']",3
s01,e03,c11,u005,Chandler Bing,"Really? He does? Hey, buddy, what's up! Oh, she told you about that, huh. Well, yeah, I have one now and then. Well, yeah, now. Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before. Well, okay, thanks!",Joyful,['Alan'],1
s01,e03,c11,u006,Rachel Green,"God, he's good.",Peaceful,['Chandler Bing'],1
s01,e03,c11,u007,Ross Geller,If only he were a woman.,Sad,"['Chandler Bing', 'Chandler Bing']",2
s01,e03,c11,u008,Rachel Green,Yeah.,Neutral,[],0
s01,e03,c13,u001,Alan,Wow.,Joyful,[],0
s01,e03,c13,u002,Monica Geller,"I'm, I'm really sorry.",Sad,"['Monica Geller', 'Monica Geller']",2
s01,e03,c13,u003,Alan,"Yeah, I'm sorry too. But, I gotta tell you, I am a little relieved.",Peaceful,"['Alan', 'Monica Geller', 'Alan']",3
s01,e03,c13,u004,Monica Geller,Relieved?,Neutral,[],0
s01,e03,c13,u005,Alan,"Yeah, well, I had a great time with you.. I just can't stand your friends.",Mad,"['Alan', 'Monica Geller']",2
s01,e03,c14,u001,Rachel Green,Remember when we went to Central Park and rented boats?.. That was fun.,Peaceful,[],0
s01,e03,c14,u002,Ross Geller,Yeah. He could row like a viking.,Powerful,['Alan'],1
s01,e03,c14,u003,Monica Geller,Hi.,Neutral,[],0
s01,e03,c14,u004,#ALL#,Mmm.,Peaceful,[],0
s01,e03,c14,u005,Ross Geller,So how'd it go?,Neutral,[],0
s01,e03,c14,u006,Monica Geller,"Oh, y'know..",Sad,[],0
s01,e03,c14,u007,Phoebe Buffay,Did he mention us?,Scared,"['Alan', 'Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Chandler Bing']",6
s01,e03,c14,u008,Monica Geller,He said he's really gonna miss you guys.,Sad,"['Alan', 'Alan', 'Ross Geller', 'Joey Tribbiani', 'Phoebe Buffay', 'Rachel Green', 'Chandler Bing']",7
s01,e03,c14,u009,Ross Geller,"You had a rough day, huh.. c'mere.",Peaceful,[],0
s01,e03,c14,u010,Chandler Bing,...That's it. I'm getting cigarettes.,Powerful,[],0
s01,e03,c14,u011,#ALL#,No no no!,Mad,[],0
s01,e03,c14,u012,Chandler Bing,"I don't care, I don't care! Game's over! I'm weak! I've gotta smoke! I've gotta have the smoke!",Scared,[],0
s01,e03,c14,u013,Phoebe Buffay,If you never smoke again I'll give you seven thousand dollars!,Powerful,"['Chandler Bing', 'Phoebe Buffay', 'Chandler Bing']",3
s01,e03,c14,u014,Chandler Bing,"Yeah, alright.",Neutral,[],0
s01,e04,c01,u001,Monica Geller,Alright. Phoebe?,Neutral,['Phoebe Buffay'],1
s01,e04,c01,u002,Phoebe Buffay,"Okay, okay. If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!",Joyful,"['Phoebe Buffay', 'Phoebe Buffay']",2
s01,e04,c01,u003,Ross Geller,"Yeah, see.. you took mine. Chandler, what about you?",Joyful,"['Phoebe Buffay', 'Ross Geller']",2
s01,e04,c01,u004,Chandler Bing,"Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.",Joyful,['Chandler Bing'],1
s01,e04,c01,u005,Rachel Green,"See, there's always one guy. ""If I had a wish, I'd wish for three more wishes.""",Joyful,"['#GENERAL#', '#GENERAL#']",2
s01,e04,c01,u006,#ALL#,"Hey Joey. Hi. Hey, buddy.",Joyful,[],0
s01,e04,c01,u007,Monica Geller,"Hey, Joey, what would you do if you were omnipotent?",Neutral,"['Joey Tribbiani', 'Joey Tribbiani', 'Joey Tribbiani']",3
s01,e04,c01,u008,Joey Tribbiani,Probably kill myself!,Neutral,['Joey Tribbiani'],1
s01,e04,c01,u009,Monica Geller,..Excuse me?,Neutral,['Monica Geller'],1
s01,e04,c01,u010,Joey Tribbiani,"Hey, if Little Joey's dead, then I got no reason to live!",Sad,"['#GENERAL#', 'Joey Tribbiani']",2
s01,e04,c01,u011,Ross Geller,"Joey, uh- OMnipotent.",Neutral,['Joey Tribbiani'],1
s01,e04,c01,u012,Joey Tribbiani,"You are? Ross, I'm sorry..",Sad,"['Ross Geller', 'Joey Tribbiani']",2
s01,e04,c03,u001,Chandler Bing,...Poulet passes it up to Leetch!,Joyful,[],0
s01,e04,c03,u002,Joey Tribbiani,Leetch spots Messier in the crease- there's the pass!,Joyful,['Messier'],1
s01,e04,c03,u003,Chandler Bing,We'll take a brief time out while Messier stops to look at some women's shoes.,Neutral,"['Ross Geller', 'Joey Tribbiani', 'Chandler Bing']",3
s01,e04,c03,u004,Ross Geller,"Carol was wearing boots just like those the night that we- we first- y'know. Fact, she, uh- she never took'em off, 'cause we-we- Sorry. Sorry.",Neutral,"['Carol Willick', 'Carol Willick']",2
s01,e04,c03,u006,Joey Tribbiani,What?,Neutral,[],0
s01,e04,c03,u007,Ross Geller,Peach pit.,Neutral,[],0
s01,e04,c03,u008,Chandler Bing,"Yes, Bunny?",Joyful,['Ross Geller'],1
s01,e04,c03,u009,Ross Geller,"Peach pit. That night we, uh- we had-",Neutral,"['Ross Geller', 'Joey Tribbiani', 'Carol Willick', 'Chandler Bing', 'Ross Geller', 'Joey Tribbiani', 'Carol Willick', 'Chandler Bing']",8
s01,e04,c03,u010,Joey Tribbiani,-Peaches?,Joyful,[],0
s01,e04,c03,u011,Ross Geller,"Actually, nectarines, but basically...",Joyful,[],0
s01,e04,c03,u012,Chandler Bing,Could've been a peach.,Joyful,[],0
s01,e04,c03,u013,Ross Geller,"Then, uh, then we got dressed, and I-I... I walked her to the- -the bus stop... I'm fine.",Neutral,"['Ross Geller', 'Carol Willick']",2
s01,e04,c03,u014,Joey Tribbiani,"Hey, that woman's got an ass like Carol's! What? Thought we were trying to find stuff.",Joyful,[],0
