season_id,episode_id,scene_id,plot
s01,e16,c16,"Rachel finally gets around to taking down the Christmas lights , but falls off the balcony in the process , and ends up hanging upside down outside Mr. Heckles ' window . Rachel decides to take the lights down , but slips and falls off the balcony . Monica wants Rachel to take down Christmas lights . Rachel slips and falls while doing it but gets caught by the lights ."
s01,e17,c01,No plot availble for scene
s01,e17,c02,No plot availble for scene
s01,e17,c03,Dr Mitchell and Dr Rosen try to impress the two young ladies which leads to a slip of the tongue and embarrassment all round .
s01,e17,c04,No plot availble for scene
s01,e17,c05,"Ross talks with Ross ' father over lunch about Ross ' fears , which Jack talks Ross out of by recounting the first moment Jack had with Ross as a baby after birth , when Ross grabbed Jack 's finger with Ross ' tiny hand ."
s01,e17,c06,No plot availble for scene
s01,e17,c07,No plot availble for scene
s01,e17,c08,No plot availble for scene
s01,e17,c09,Rachel and Monica are in the er
s01,e17,c10,No plot availble for scene
s01,e17,c11,"Marcel chokes on scrabble tiles and has to be rushed to the hospital ; Ross realizes that it 's possible to cope with the responsibilities of parenthood . Rachel and Monica and both enamored with Dr. Mitchell . Ross is panicked where Marcel is choking on a scrabble tile and takes him to a regualr hospital Ross escorts his monkey to the hospital , where Rachel 's and Monica 's date doctors take a look at him and extract the scrabble tiles out of him . Ross is trying to convince a nurse to treat his monkey who is choking ."
s01,e17,c12,No plot availble for scene
s01,e17,c13,"Ross worries about whether Ross can be a good father , and talks about Ross 's monkey with Ross 's friends . Marcel regains consciousness , and grabs Ross ' finger with his whole hand , and Ross comes to appreciate the bond he and his son will come to have . Chandler says that rescuing Marcell was a very dad thing to do Joey exclaims that Joey and Chandler have received the message and Chandler jokes that Marcel was trying to spell MONKEY ."
s01,e17,c14,"Ross 's Monkey Marcel grabs the TV remote . Confusion leads to laughter when Joey , Monica and Ross try ordering at a Chinese restaurant ."
s01,e18,c01,No plot availble for scene
s01,e18,c02,No plot availble for scene
s01,e18,c03,No plot availble for scene
s01,e18,c04,No plot availble for scene
s01,e18,c05,Rachel proves that she can shuffle a deck of cards .
s01,e18,c06,Phoebe curses gambling losses .
s01,e18,c07,No plot availble for scene
s01,e18,c08,Joey and Phoebe could n't guess what Monica drew while Joey was able to guess correctly on another drawing .
s01,e19,c01,No plot availble for scene
s01,e19,c02,"Rachel finds out Barry is engaged to Mindy , her former bridesmaid ; she begins to show interest in dating again , so Ross decides to ask her out . Rachel gets to know that her ex-fiancé , Barry , is marrying her best friend Mindy ."
s01,e19,c03,No plot availble for scene
s01,e19,c04,No plot availble for scene
s01,e19,c05,No plot availble for scene
s01,e19,c06,No plot availble for scene
s01,e19,c07,No plot availble for scene
s01,e19,c08,"Ross and Rachel finally sit down for some wine , but before Ross can ask Rachel out , Barry barges in , saying he 's still in love with Rachel . Barry tells Rachel that he 's still in love with her and ca n't marry Mindy because of this . Ross is about to get a little romantic on Rachel before Barry bursts in. Ross is attempting to share a romantic moment with Rachel but is interepted by Barry ."
s01,e19,c09,No plot availble for scene
s01,e20,c01,"Monica , while looking into neighbor 's windows , notices a neighbor looking through a telescope into Monica 's apartment ; Pheobe notices Ugly Naked Guy 's new boots . Ugly Naked Guy gets gravity boots . Monica looks out of the window to find a naked guy watching with a telescope . Monica says some creep is staring out there with a telescope and alerts the group ."
s01,e20,c02,No plot availble for scene
s01,e20,c03,No plot availble for scene
s01,e20,c04,"Monica , Phoebe , and Joey complain about the guy with the telescope and Joey reveals Joey cooks naked ."
s01,e20,c05,Rachel is with Barry after having sex with him and a young patient walks in the room soon after Barry has cheated on his fiancee and he does n't think it 's a big deal .
s01,e20,c06,No plot availble for scene
s01,e20,c07,No plot availble for scene
s01,e20,c08,No plot availble for scene
s01,e20,c09,"Someone is peeping into the apartment building with a telescope ; Joey discovers it 's a woman , and that she 's very complimentary . Meanwhile , a Sidney Marks is spying on the friends from Ugly Naked Guy 's building with a telescope . Sidney Marks compliments Joey and Monica who become less angry about the peeping ."
s01,e20,c10,No plot availble for scene
s01,e20,c11,"Later , Rachel admits to Monica that after months of agonizing on whether Rachel made the right decision leaving Barry at the altar , Rachel now knows she did . Rachel recalls a time she ran out on Barry at a wedding and then Joey enters the room and changes the mood ."
s01,e20,c12,"When Danielle comes over at the coffee house to meet Chandler in person , Danielle explains how Danielle had Chandler 's number wrong . Although the guys interpret this as a nice gesture , Chandler is unsure about a second date with Danielle , as Chandler thinks it 's needy . Chandler thinks his date Danielle is needy even though Danielle is very nice . Pheobe and Joey are talkign about Mr. Peanut ."
s01,e21,c01,Monica spent $ 69.95 on a Wonder Mop . Joey asks Monica how someone could get a hold of Monica 's credit card number and Monica is surprised at how much was spent .
s01,e21,c02,No plot availble for scene
s01,e21,c03,"Joey enlists his friends to help him come up with a less ethnic - sounding stage name . Of course , this does not get him far , and he eventually discovers the true story of Joseph Stalin . Chandler is helping to come up with a stage name debating between the names Joe , Stalin , Joe Stalin , Pepponi and Joseph ."
s01,e21,c04,"Monica 's credit card is stolen ; after seeing the credit card statement , she decides the thief lives her life better than she does . Monica 's credit card is stolen , and along with Phoebe and Rachel , Monica decides to catch the thief ."
s01,e21,c05,No plot availble for scene
s01,e21,c06,"When Marcel starts to hump everything in sight and in reach , Ross finds out that the monkey has reached sexual maturity . Joey enquires about the place visited by the lady ."
s01,e21,c07,"Ross submits several applications to zoos , none of which are accepted ."
s01,e21,c08,"The thief turns out to be so charming and inspiring that , instead of reporting the thief to the police , Monica hangs out with the thief , gatecrashing parties , auditioning for Broadway musicals , and getting drunk . Rachel is surprised what her friend has done ."
s01,e21,c09,"Joey tries to choose a stage name . Ross tries to find a Zoo for his monkey Marcel . Joey misses the sarcasm and chooses it as Joey 's stage name . Ross is upset because a zoo has n't offered to take in Marcel . Phoebe , Joey , Ross , Chandler and Rachael are discussing ."
s01,e21,c10,"Just as he 's on the verge to give up Marcel to an animal - fighting ring owner , Dr. Baldharan , Joey and Chandler bring news - Marcel has been accepted to San Diego Zoo . Chandler and Joey knows Marcel is in San Diego ."
s01,e21,c11,"Rachel and Monica are discussing the antics Rachel and Monica have done and are going to do . When the fake Monica is arrested , Monica tells her everything , including who she really is , and confides in her how she does n't want to go back to being who she was . Monica 's comes home drunk , Rachel tries to talk sense into her . Rachel says Hello when a friend who had her identity stolen and is upset , comes over Monica have been arrested ."
s01,e21,c12,No plot availble for scene
s01,e21,c13,No plot availble for scene
s01,e21,c14,"Chandler , Joey , Phoebe and Rachel say goodbye to Ross before Ross ' flight . Ross tells Joey to say what Joey feels ."
s01,e21,c15,Joey presents himself at a Romeo & Juliet audition for the role of Mercutio as Holden McGroin . Stage named actor Holden McGroin comes on stage for an audition in front of two casting directors .
s01,e22,c01,"Rachel has a sex dream about Chandler . Ross wonders why Rachel would have a sex dream about Chandler . Rachel , Ross , and Chandler have sex in a dream . Rachel recounts an erotic dream about Chandler in which they have sex on the coffee house table . Ross becomes jealous when he hears Rachel describe her erotic dream involving Chandler . Ross is jealous that that Rachel has a sex dream that was not about him ."
s01,e22,c02,No plot availble for scene
s01,e22,c03,"chandler tries to teach Phoebe what to do at her new job . Phoebe talks on the phone and tells the person Mr. Bing is in a meeting , but it 's not true ."
s01,e22,c04,No plot availble for scene
s01,e22,c05,No plot availble for scene
s01,e22,c06,No plot availble for scene
s01,e22,c07,No plot availble for scene
s01,e22,c08,No plot availble for scene
s01,e22,c09,No plot availble for scene
s01,e22,c10,"Monica dates Ethan , a younger man who turns out to be even younger than Monica thought ; she breaks up with Ethan because it 's just too icky . Ross , Joey , and Rachel go into the bathroom to leave Monica and Ethan alone . Monica is dating Ethan and the relationship seems to be going pretty well . Monica 's relieved when Ethan takes the news well , but Monica 's relief soon turns to disgust when Ethan reveals a secret of his own . Ethan contends that the two can continue their relationship even though he 's 17 , but Monica is having none of it . Carol and Ross have a system where Carol punches in 911 so Ross knows Carol is having the baby . Monica and Ethan talk about their relationship , Monica telling Ethan that it is icky Monica and Ethan is just having a inconsequential discussion about each other People are paging Ross 's pager wanting to speak with Andre . Joey and Ross hide in the bathroom so that Ethan and Monica can have a private conversation . Ross explains his new pager arrangement with Susan ."
